step,loss_before,loss_after,grad_norm,parameter_delta
82,14.609219551086426,14.609219551086426,7.461833896014124,0.0
83,14.609219551086426,14.609219551086426,7.461833896014124,0.0
84,14.609219551086426,14.609219551086426,7.461833896014124,0.0
85,14.609219551086426,14.609219551086426,7.461833896014124,0.0
86,14.609219551086426,14.609219551086426,7.461833896014124,0.0
87,14.609219551086426,14.609219551086426,7.461833896014124,0.0
88,14.609219551086426,14.609219551086426,7.461833896014124,0.0
89,14.609219551086426,14.609219551086426,7.461833896014124,0.0
90,14.609219551086426,14.609219551086426,7.461833896014124,0.0
91,14.609219551086426,14.609219551086426,7.461833896014124,0.0
92,14.609219551086426,14.609219551086426,7.461833896014124,0.0
93,14.609219551086426,14.609219551086426,7.461833896014124,0.0
94,14.609219551086426,14.609219551086426,7.461833896014124,0.0
95,14.609219551086426,14.609219551086426,7.461833896014124,0.0
96,14.609219551086426,14.609219551086426,7.461833896014124,0.0
97,14.609219551086426,14.609219551086426,7.461833896014124,0.0
98,14.609219551086426,14.609219551086426,7.461833896014124,0.0
99,14.609219551086426,14.609219551086426,7.461833896014124,0.0
100,14.609219551086426,14.609219551086426,7.461833896014124,0.0
101,14.609219551086426,14.609219551086426,7.461833896014124,0.0
102,14.609219551086426,14.609219551086426,7.461833896014124,0.0
103,14.609219551086426,14.609219551086426,7.461833896014124,0.0
104,14.609219551086426,14.609219551086426,7.461833896014124,0.0
105,14.609219551086426,14.609219551086426,7.461833896014124,0.0
106,14.609219551086426,14.609219551086426,7.461833896014124,0.0
107,14.609219551086426,14.609219551086426,7.461833896014124,0.0
108,14.609219551086426,14.609219551086426,7.461833896014124,0.0
109,14.609219551086426,14.609219551086426,7.461833896014124,0.0
110,14.609219551086426,14.609219551086426,7.461833896014124,0.0
111,14.609219551086426,14.609219551086426,7.461833896014124,0.0
112,14.609219551086426,14.609219551086426,7.461833896014124,0.0
113,14.609219551086426,14.609219551086426,7.461833896014124,0.0
114,14.609219551086426,14.609219551086426,7.461833896014124,0.0
115,14.609219551086426,14.609219551086426,7.461833896014124,0.0
116,14.609219551086426,14.609219551086426,7.461833896014124,0.0
117,14.609219551086426,14.609219551086426,7.461833896014124,0.0
118,14.609219551086426,14.609219551086426,7.461833896014124,0.0
119,14.609219551086426,14.609219551086426,7.461833896014124,0.0
120,14.609219551086426,14.609219551086426,7.461833896014124,0.0
121,14.609219551086426,14.609219551086426,7.461833896014124,0.0
122,14.609219551086426,14.609219551086426,7.461833896014124,0.0
123,14.609219551086426,14.609219551086426,7.461833896014124,0.0
124,14.609219551086426,14.609219551086426,7.461833896014124,0.0
125,14.609219551086426,14.609219551086426,7.461833896014124,0.0
126,14.609219551086426,14.609219551086426,7.461833896014124,0.0
127,14.609219551086426,14.609219551086426,7.461833896014124,0.0
128,14.609219551086426,14.609219551086426,7.461833896014124,0.0
129,14.609219551086426,14.609219551086426,7.461833896014124,0.0
130,14.609219551086426,14.609219551086426,7.461833896014124,0.0
131,14.609219551086426,14.609219551086426,7.461833896014124,0.0
132,14.609219551086426,14.609219551086426,7.461833896014124,0.0
133,14.609219551086426,14.609219551086426,7.461833896014124,0.0
134,14.609219551086426,14.609219551086426,7.461833896014124,0.0
135,14.609219551086426,14.609219551086426,7.461833896014124,0.0
136,14.609219551086426,14.609219551086426,7.461833896014124,0.0
137,14.609219551086426,14.609219551086426,7.461833896014124,0.0
138,14.609219551086426,14.609219551086426,7.461833896014124,0.0
139,14.609219551086426,14.609219551086426,7.461833896014124,0.0
140,14.609219551086426,14.609219551086426,7.461833896014124,0.0
141,14.609219551086426,14.609219551086426,7.461833896014124,0.0
142,14.609219551086426,14.609219551086426,7.461833896014124,0.0
143,14.609219551086426,14.609219551086426,7.461833896014124,0.0
144,14.609219551086426,14.609219551086426,7.461833896014124,0.0
145,14.609219551086426,14.609219551086426,7.461833896014124,0.0
146,14.609219551086426,14.609219551086426,7.461833896014124,0.0
147,14.609219551086426,14.609219551086426,7.461833896014124,0.0
148,14.609219551086426,14.609219551086426,7.461833896014124,0.0
149,14.609219551086426,14.609219551086426,7.461833896014124,0.0
150,14.609219551086426,14.609219551086426,7.461833896014124,0.0
151,14.609219551086426,14.609219551086426,7.461833896014124,0.0
152,14.609219551086426,14.609219551086426,7.461833896014124,0.0
153,14.609219551086426,14.609219551086426,7.461833896014124,0.0
154,14.609219551086426,14.609219551086426,7.461833896014124,0.0
155,14.609219551086426,14.609219551086426,7.461833896014124,0.0
156,14.609219551086426,14.609219551086426,7.461833896014124,0.0
157,14.609219551086426,14.609219551086426,7.461833896014124,0.0
158,14.609219551086426,14.609219551086426,7.461833896014124,0.0
159,14.609219551086426,14.609219551086426,7.461833896014124,0.0
160,14.609219551086426,14.609219551086426,7.461833896014124,0.0
161,14.609219551086426,14.609219551086426,7.461833896014124,0.0
162,14.609219551086426,14.609219551086426,7.461833896014124,0.0
163,14.609219551086426,14.609219551086426,7.461833896014124,0.0
164,14.609219551086426,14.609219551086426,7.461833896014124,0.0
165,14.609219551086426,14.609219551086426,7.461833896014124,0.0
166,14.609219551086426,14.609219551086426,7.461833896014124,0.0
167,14.609219551086426,14.609219551086426,7.461833896014124,0.0
168,14.609219551086426,14.609219551086426,7.461833896014124,0.0
169,14.609219551086426,14.609219551086426,7.461833896014124,0.0
170,14.609219551086426,14.609219551086426,7.461833896014124,0.0
171,14.609219551086426,14.609219551086426,7.461833896014124,0.0
172,14.609219551086426,14.609219551086426,7.461833896014124,0.0
173,14.609219551086426,14.609219551086426,7.461833896014124,0.0
174,14.609219551086426,14.609219551086426,7.461833896014124,0.0
175,14.609219551086426,14.609219551086426,7.461833896014124,0.0
176,14.609219551086426,14.609219551086426,7.461833896014124,0.0
177,14.609219551086426,14.609219551086426,7.461833896014124,0.0
178,14.609219551086426,14.609219551086426,7.461833896014124,0.0
179,14.609219551086426,14.609219551086426,7.461833896014124,0.0
180,14.609219551086426,14.609219551086426,7.461833896014124,0.0
181,14.609219551086426,14.609219551086426,7.461833896014124,0.0
182,14.609219551086426,14.609219551086426,7.461833896014124,0.0
183,14.609219551086426,14.609219551086426,7.461833896014124,0.0
184,14.609219551086426,14.609219551086426,7.461833896014124,0.0
185,14.609219551086426,14.609219551086426,7.461833896014124,0.0
186,14.609219551086426,14.609219551086426,7.461833896014124,0.0
187,14.609219551086426,14.609219551086426,7.461833896014124,0.0
188,14.609219551086426,14.609219551086426,7.461833896014124,0.0
189,14.609219551086426,14.609219551086426,7.461833896014124,0.0
190,14.609219551086426,14.609219551086426,7.461833896014124,0.0
191,14.609219551086426,14.609219551086426,7.461833896014124,0.0
192,14.609219551086426,14.609219551086426,7.461833896014124,0.0
193,14.609219551086426,14.609219551086426,7.461833896014124,0.0
194,14.609219551086426,14.609219551086426,7.461833896014124,0.0
195,14.609219551086426,14.609219551086426,7.461833896014124,0.0
196,14.609219551086426,14.609219551086426,7.461833896014124,0.0
197,14.609219551086426,14.609219551086426,7.461833896014124,0.0
198,14.609219551086426,14.609219551086426,7.461833896014124,0.0
199,14.609219551086426,14.609219551086426,7.461833896014124,0.0
200,14.609219551086426,14.609219551086426,7.461833896014124,0.0
